transaction_reference_id,debit_credit_indicator,account_id,transaction_amount,transaction_currency,transaction_date
8792db048307ac7154372401998c44bd,CREDIT,27133,7827.29,GBP,2023-04-05
d5d31d418d23082898f4b15c9989147a,CREDIT,26971,4563.98,GBP,2024-02-21
022543dd8db42b08b11cbe435287c80f,DEBIT,23787,7554.71,GBP,2024-10-18
3ac0a5a1c6186e0a949174ac84c66e29,DEBIT,25626,3800.43,GBP,2024-04-10
58e5bddfcb6bfbe0e5d78de83883f678,DEBIT,22719,3729.7,GBP,2024-01-16
da55c5f56b8d5a72e136d52c9396b007,CREDIT,20285,801.32,GBP,2024-11-15
8b5e75b3a713fd6344328054d4ade203,CREDIT,27165,1180.98,GBP,2023-10-17
be15f71d839ca64aad3c9a9ca08dcb11,DEBIT,29147,6224.26,GBP,2024-01-30
4377205597441e3d84fb427598cc2716,DEBIT,25158,6579.61,GBP,2024-06-10
50fb3b86ccea82bb36d58b2131aaead9,DEBIT,25895,735.47,GBP,2023-05-27
1fee1eafce1b64b8a1e871b06c354551,CREDIT,23772,8356.83,GBP,2023-10-09
9f73ae9235df55c9df9c4d48f2d8264e,DEBIT,28790,466.99,GBP,2023-04-26
51350a838795443ac26ad9f165fa8019,CREDIT,28060,6390.53,GBP,2023-08-12
933bc5748b112e5f11afc9b88d3caea4,DEBIT,24638,8817.0,GBP,2023-06-07
17f49396aa3e3baf7c5562243e06756f,DEBIT,27928,6531.24,GBP,2023-06-03
5f3a4a05550d6d899b564bc509b37fcb,CREDIT,25890,5299.67,GBP,2022-12-26
f7839a9a40a33b0c94024bdbcb986524,CREDIT,20352,2780.31,GBP,2023-03-23
668454cc454539d3569fc57186220dd6,DEBIT,21992,8461.72,GBP,2023-11-13
73dc36b90565b321314c7495e405e63b,DEBIT,26025,7521.9,GBP,2023-02-27
224ee251b396960b9fc6238ed45bd2d6,CREDIT,23811,6182.51,GBP,2024-06-18
16a491229bc9df5661ff281318506ee3,DEBIT,20831,2334.51,GBP,2024-01-03
8b89b9a4bb8a1b5df539bcc01f8d1021,DEBIT,27003,238.62,GBP,2023-05-22
2fe0b08a4c970dc820a153b0c0df8628,DEBIT,22099,3766.33,GBP,2024-11-19
beff6ae11412042fa099df1d471f1d4c,CREDIT,23304,5605.24,GBP,2023-09-28
415be1ca87aa679e40390b8c23811c3d,CREDIT,23034,4263.43,GBP,2023-06-22
e6148941e7905dc0232e95c990eeb52a,DEBIT,22467,4517.51,GBP,2023-04-24
5b170b350f5563ac753adc5daad95ced,CREDIT,22569,3777.3,GBP,2023-03-13
cfd609ab896cbb89880812908e110f53,CREDIT,24853,7290.27,GBP,2024-08-04
9c373556754ab61bf48365bb96dbc63a,DEBIT,27326,4534.0,GBP,2023-12-23
fd519acac353b62fdbe3bd56ce056ad4,CREDIT,28978,4931.38,GBP,2024-09-14
f806a42c7220dfa3a51741e42602aba1,CREDIT,29122,6634.27,GBP,2023-12-28
1bc5e70ebb764f4005823f07f28da602,CREDIT,25654,2263.37,GBP,2023-08-11
fed0ea7e23f0622a59e86b7947e9a682,DEBIT,28235,3390.72,GBP,2024-04-09
3099e95450a8d40924bfaded3b7b29c3,DEBIT,20533,3371.94,GBP,2024-07-13
31d1392dc0dd1af68967ea36933ab656,DEBIT,20045,5017.95,GBP,2023-03-27
249c2880cca6dfc37cd76b815cd0775f,DEBIT,21017,5369.22,GBP,2023-01-28
d5b951d921827aa313a1463e280c14b2,DEBIT,29505,3566.68,GBP,2023-06-30
bcf3ce2962c1624252c00ebc5dbd9b6d,CREDIT,27456,7364.7,GBP,2023-05-29
148d5aa249e4786dd2f80fd3bd9df0c5,DEBIT,21386,4831.19,GBP,2023-06-28
26bc70cfa689340b6876e14f3c3d90f2,DEBIT,20024,7915.63,GBP,2023-02-07
8111e7edf546bb5826c903c310f38b36,CREDIT,20446,8448.52,GBP,2022-11-28
a9513be0f453269a3af4c8ac6d645e49,CREDIT,29320,927.54,GBP,2024-06-01
54fc2b7301d3229e0b67943c3cba9824,DEBIT,22792,7809.87,GBP,2023-01-30
e2cec6a5cad4d1e99903d8892aaaab67,DEBIT,27261,4680.42,GBP,2023-01-13
76be7d74af8bdf93fd5bdc0f6cb26da0,DEBIT,24387,5744.42,GBP,2023-12-13
0b218cd3d728ab9a90c40987dfd8b872,CREDIT,23096,7278.82,GBP,2023-12-16
72d3ac01ad4bfecc143601b212b06e7c,DEBIT,29825,6316.13,GBP,2024-10-06
2083f27a6c0b4ec893b8cea3caa3ae9f,DEBIT,28239,6882.8,GBP,2023-07-05
204765939c3d5e69f6c271f20ea8690f,CREDIT,28146,4811.7,GBP,2023-09-10
3e34eeea73b33bafcbe1460230ef562f,DEBIT,25242,2231.33,GBP,2022-12-29
dc077cc90e418eebddff38185c43b522,CREDIT,27735,8883.23,GBP,2023-03-29
1100b7c9a75818639def388c76df7130,DEBIT,25909,5919.47,GBP,2024-07-18
4ff158f98afa3e76a87d3de17c1ab6c5,DEBIT,24189,806.15,GBP,2024-10-12
525a600b162db2dbfeff5672f922f8fc,DEBIT,28610,2967.27,GBP,2024-09-11
ccba23bc57a85b98fa22ee42092ef888,DEBIT,21303,9061.55,GBP,2023-06-22
10a761f47c6413dc0bb679535ad9e9b0,DEBIT,23261,9254.79,GBP,2022-12-22
35eb986ecd30179b36e7014cae075cc5,CREDIT,25754,3287.88,GBP,2023-11-14
8898a0ef15431b970a6d71cc73ca3312,DEBIT,28297,896.04,GBP,2023-04-28
d4045d56840de0be38faee416c89d2d3,DEBIT,28553,6986.17,GBP,2024-10-30
7ff3f172658e97d9860aa6d0f3f6604b,CREDIT,23426,5896.02,GBP,2024-06-11
ee134519fea7a17c2120926e06238ab8,DEBIT,29382,2306.04,GBP,2023-12-14
c76d28a12da3a5266db78b6121051f97,DEBIT,27180,3166.31,GBP,2023-03-22
4ac9892de11b219a2a2797c04d7ea5b8,DEBIT,20111,8734.66,GBP,2024-01-02
744897d373cd0a86f0d37c3750e7993a,DEBIT,22605,6759.69,GBP,2023-09-11
be72d40165a3c5ed0c4f0b228f672df0,CREDIT,23813,7467.53,GBP,2024-08-05
422ae2266726db64d57a917ad69ffd1e,CREDIT,20621,5523.67,GBP,2024-07-07
affd9bc4213f435c44711c0609bcde6b,DEBIT,20003,4072.78,GBP,2024-03-06
e29b7f84e87de98b2aca092a82059ba0,DEBIT,22787,3525.59,GBP,2024-05-09
53875a8202feba2d5f54e74c0118d0e1,DEBIT,23451,7366.65,GBP,2023-08-07
d91290152fbbb79af736b36fc34b518d,CREDIT,26730,6719.15,GBP,2024-05-15
a35c279fd034759005d4d31040182642,CREDIT,21101,1702.89,GBP,2024-01-31
fae69020ccad6f2c17955560db15d8b9,CREDIT,21689,3784.99,GBP,2024-07-01
7e02fecf516b44491d1597275dd3430a,CREDIT,26227,465.87,GBP,2024-04-26
ba2df50cbfee7db9a861962e7f0efb33,DEBIT,22329,4355.16,GBP,2023-12-09
cf3cb89413ac0f86100dbe73f0fa598c,CREDIT,21642,1829.04,GBP,2023-01-25
1b4e3323b022cd73900df65657416628,DEBIT,28627,9974.7,GBP,2024-06-28
105ed058f8fd89e9cd8cd79ff2551980,CREDIT,28855,2184.33,GBP,2024-09-15
de4f462a4606f9ac20b249b917ff8860,CREDIT,25907,7553.93,GBP,2023-12-24
756d74b41ea14d7f18189642aacc3964,CREDIT,29732,9075.93,GBP,2023-10-02
c9fb92a31963ccb2ce13f953ed327130,CREDIT,27445,9205.53,GBP,2023-03-21
b8634428c2ec1533b2bac856fab237d1,CREDIT,25837,5855.56,GBP,2024-06-25
79b7d135c64f3a0c34d997e2a8cf738d,DEBIT,20286,4883.77,GBP,2023-01-11
5891d2075a4b5acba6c8f0ffe2ae12b4,CREDIT,21634,9931.08,GBP,2023-10-22
feaf074d109c34058e081542edf8ae22,CREDIT,23211,417.41,GBP,2024-07-21
ab3e6eaad77e2c9d305197dd78a16444,DEBIT,28783,7561.87,GBP,2023-11-29
7e6f2bb5681dfe5a7969b88c6709b75c,DEBIT,20537,1784.38,GBP,2023-09-12
2e53034e4a4b5ecda25ba0c6a129574e,DEBIT,22016,236.78,GBP,2023-08-09
775779b3e7d0da77eca71e7dd680d156,DEBIT,25104,5387.52,GBP,2024-04-09
78eab623ff9e933130533ddcd283f233,CREDIT,29504,3768.81,GBP,2024-11-25
c2c67652cbc8f256ce44a0178ab15559,DEBIT,25180,1847.7,GBP,2023-11-25
c36f664a50a06f9132a6f2f40a32c506,DEBIT,20580,9874.26,GBP,2023-06-02
c68e8ab71160236d3a0dd710b40f6088,DEBIT,28124,847.47,GBP,2023-05-20
06a4003455c5ffc4bcbb7391d3d1a985,DEBIT,29765,7780.98,GBP,2023-05-17
2e75179df2726a1943b32ba9b82cb80f,DEBIT,20665,2051.72,GBP,2022-12-07
ea5209cab213f41b9af09ad2b82b4402,DEBIT,28795,2179.39,GBP,2023-08-18
97547d43b54c53b8da3b8c02f13d4026,DEBIT,25002,2847.36,GBP,2024-04-10
789da05af3c49c2746858b72fa8a7633,CREDIT,21217,6270.23,GBP,2024-01-26
c38b0cd6829b283f3d693cce4620be3a,CREDIT,28082,306.56,GBP,2024-10-31
acbcf4e96bdd68737e1bdb7ca1870716,CREDIT,20169,637.87,GBP,2023-10-14
74cf1c96f9715362fb65a7236811b22c,DEBIT,21964,1527.0,GBP,2024-05-18
94d62e126e1e400bfda7acdcf17452f1,CREDIT,24017,7200.25,GBP,2024-06-24
9c8d534e00a015b57b2a58c414e177fd,DEBIT,24395,4391.75,GBP,2024-03-02
7af9ea87f8f4bf48008921bdb8e982ec,CREDIT,29784,8801.07,GBP,2024-05-10
7dc4f377d4bc64b1daf6e6bd1069eaa6,CREDIT,21036,4722.7,GBP,2024-06-23
abb44e8c3f1226520aea07d7ecb4f933,DEBIT,24367,6247.74,GBP,2023-07-14
00c3d87dda420abfc947a706c62666c7,CREDIT,23173,9133.14,GBP,2024-09-13
ebce70f9de47f6b0463b7e812e10ce27,CREDIT,27383,2941.13,GBP,2024-04-12
a1eaab244c049f6b28fa664bde29705f,DEBIT,28583,1068.27,GBP,2024-07-08
c9fe047e8e90133d6b613111d3b84667,CREDIT,29316,5904.53,GBP,2023-12-19
63cbf98080b109513ee466f1dd042860,DEBIT,28294,6679.78,GBP,2024-03-18
ef30b4dc7555853f0c601239b02bea7c,CREDIT,21332,6154.61,GBP,2023-05-01
1debe111db2b204b7058a680d7719955,DEBIT,25652,9201.48,GBP,2023-03-03
4cf02380fc6a59627a89e5c53630b4f4,DEBIT,21295,5796.25,GBP,2024-06-06
3edd969f1e42c99698213e980e11e5cb,CREDIT,28387,4936.42,GBP,2024-06-13
99ed5cd1ad83765748603d52b91dc253,CREDIT,28853,2507.12,GBP,2024-10-11
a38e6a36817106d844cb6f53264bd79f,CREDIT,20940,9708.32,GBP,2024-01-14
7409ba989835bf10396ad8c8f3d5a87d,CREDIT,20108,9859.16,GBP,2024-06-14
94158f6848dd034409365d6c05693218,CREDIT,28252,2151.71,GBP,2022-12-04
db0920bfb9c0d602d05559d6a2a99042,DEBIT,29106,5490.34,GBP,2023-09-15
a378b601da975436fbfd643cd43cff2e,CREDIT,27902,1058.96,GBP,2023-06-28
e65315d28bc54c892dd952c3a14a6cb2,DEBIT,26946,5313.55,GBP,2024-11-16
bb59a14e2856f4f16d83ac0d7aa95048,DEBIT,29719,3561.06,GBP,2024-08-04
64ac0fe84fff4e81008949f70c39f82e,CREDIT,24527,2721.83,GBP,2024-04-07
4a745762874f147226b4d853ece48f0d,CREDIT,22223,2127.51,GBP,2024-09-06
2905e7daad51bd65e247bdc59cbd74bf,CREDIT,27145,6586.85,GBP,2024-05-23
fd6afedb81a59860e6c8e6435fb7ff33,DEBIT,22213,9172.61,GBP,2023-03-09
d9c742e787f6fea99d2d816b8b2f7b77,CREDIT,29317,700.11,GBP,2024-05-22
0821b1a5b6232343a3c10c14dcc7106e,CREDIT,29020,6411.6,GBP,2023-08-31
c9fedef6a1e3a6cb7c9060ef07b388c5,DEBIT,21768,6391.19,GBP,2024-08-22
51bbc1112a6e8c3a3a0c02c08c19925f,DEBIT,20238,9626.73,GBP,2024-04-03
29158c872360fa4ace822ba3ebb46af0,CREDIT,29396,4290.71,GBP,2024-02-02
d170f1e60bb170e96f1431291eb6dbc9,CREDIT,26275,6335.26,GBP,2024-06-01
6f6564e76b76d033f6fbcb5ff352a441,CREDIT,29450,1226.49,GBP,2023-08-27
28a3d85efe2e5a54d4e1d738d3e11ef4,DEBIT,22503,3972.73,GBP,2023-01-20
d7e17f8c7c53f8c81625aa697f67b835,DEBIT,25119,2175.99,GBP,2024-08-13
20fa8b16c786e45091572837b6f5409f,DEBIT,21182,8602.82,GBP,2023-11-20
59829d9810541f14583ef3efe72ecf54,DEBIT,28438,5118.24,GBP,2024-07-23
40e97ffed8bdb82ed05dd6db1ea8ea4b,CREDIT,24145,7755.2,GBP,2022-12-05
a5728a05bd26a8ba6809bbebf2ce1e60,DEBIT,24397,4804.57,GBP,2023-05-26
032da5e38ce09d508f0549a876db17c5,CREDIT,24378,8758.67,GBP,2022-12-09
47b9ca51fafd8214466072462fada4f3,DEBIT,29340,3137.74,GBP,2023-09-25
0dfa4a63674cd1ce54bd592ff8186322,CREDIT,26999,3091.89,GBP,2023-10-16
9f3f8db4571c1a089dfc5959d19a773e,CREDIT,29310,110.93,GBP,2024-07-10
78004287d226781eaa84c36758db34f9,DEBIT,28006,8975.81,GBP,2023-05-28
64e12d166e3859d273246781f950e8f7,CREDIT,28060,7329.08,GBP,2023-03-08
ce37be33b412c5b26803f51613f0264f,DEBIT,22365,1652.81,GBP,2023-06-09
91bdf51fe82f1e9ac4c19d9cedb5ced1,CREDIT,22011,2682.15,GBP,2024-03-21
55e6b8e8642fddee39dd2779c2d7d297,DEBIT,20748,8094.36,GBP,2023-09-02
ae022281e5bad7bc90a7a690eb4bbbf3,DEBIT,24868,805.07,GBP,2023-05-21
730d0c67829a0ab795f8e65dbd32966b,DEBIT,20588,3479.99,GBP,2023-05-24
5aef8212e57815884a7139903cc02777,CREDIT,24434,749.62,GBP,2023-05-17
17e498343fcf3a0e4c9eae1df75867fa,DEBIT,22844,4430.85,GBP,2023-05-17
10b6f4c7ee177cebdecbbd41d8bbdafb,DEBIT,25982,5835.93,GBP,2023-07-18
2cd5f1a72e541f46b9002622b5513393,DEBIT,24702,478.73,GBP,2024-02-24
f621ac599da3a64f7406dbed534f7214,CREDIT,27389,2919.19,GBP,2023-11-26
cc8e1d3108eff43292973b52d966c1f9,CREDIT,26600,5249.34,GBP,2024-04-10
f2d4585e6da7d5c1476406c8c1c72c27,CREDIT,23064,6599.52,GBP,2024-11-19
ad24917e9757120e32c1a7060b298945,CREDIT,29674,5716.66,GBP,2023-02-23
2babd8fe5b3519bbf4dba8027dcde4f5,DEBIT,23030,5849.78,GBP,2024-07-26
4bd9796604e81493bc151a8aad7e36cb,CREDIT,22491,3425.21,GBP,2024-05-01
668de23abbda20d57d690a6081b2eb2a,CREDIT,29564,386.9,GBP,2024-09-21
979fe199b7a0c58089287d077175301b,CREDIT,27399,8971.14,GBP,2023-10-15
64aed00051d100fec40f7e4f417ca8f8,CREDIT,26115,9075.07,GBP,2024-07-06
93fef70e3f14de03cad8d79ba53232c0,CREDIT,21919,7339.32,GBP,2024-06-21
24de9915c7a4b0517d8f7ea102b32aea,CREDIT,22474,152.85,GBP,2023-05-10
50c38a03e18500a945d0fbf899de0dab,CREDIT,21412,9216.15,GBP,2023-06-25
075e491e22f028d9cee1cda250c92532,DEBIT,25715,93.41,GBP,2023-04-28
82925ab093b14818c1d91365ade1fca1,CREDIT,25599,2337.38,GBP,2024-06-25
5d805b3160737b474178cb09ded239cc,DEBIT,23691,7538.76,GBP,2024-09-27
92f15fbaa28a2c732f45b3b66c74d093,DEBIT,26772,8756.83,GBP,2024-09-04
a9e6f76ef60231a6688cd6cec100d91d,CREDIT,21283,343.84,GBP,2023-10-20
84a4c41044ecf8345aa0cad1408ffb67,CREDIT,25082,4601.27,GBP,2024-09-16
58279d7fd4d2eb2a4e2143c0fe0d3755,CREDIT,25691,8468.22,GBP,2024-11-11
ed73f3f7a1cb7102e366a851a721d7ae,DEBIT,26770,3115.2,GBP,2023-02-03
926348c3341c8732fdbbbb12531468e9,DEBIT,27836,7614.65,GBP,2023-09-14
7063564e1a53f9a732a2366466670fc2,DEBIT,21246,1494.9,GBP,2022-11-30
3e2d3d654afa518e19c18a883ed48363,DEBIT,26640,4208.93,GBP,2022-12-08
aa903610006c6927cc9b761417069293,DEBIT,23354,7113.66,GBP,2024-08-28
14e640bd92b53db18173b94e756c3e0e,CREDIT,26560,1823.38,GBP,2023-12-09
0d19bf81999a9bd2477bd639380894cc,CREDIT,20517,9589.34,GBP,2024-06-30
283c3239f629a59b877cdbe12c38b8cc,DEBIT,20357,5786.41,GBP,2024-07-23
4a51506b3fdd09a49e51d4ad5baa3f40,CREDIT,22041,2441.41,GBP,2023-12-10
7ec47b093e71d8a2d7e600c1028017e3,DEBIT,24571,5135.4,GBP,2024-08-10
bdbf75d269a62939a70a0fbdfe3c8b7d,DEBIT,20184,3530.24,GBP,2024-02-29
4485aee015773ca9eb1f342a3bb47863,CREDIT,28461,3588.0,GBP,2023-03-04
ba2491552dbf84240e960f91f9a73c60,CREDIT,28076,9614.57,GBP,2022-12-30
75e7a3ca4cb3b36d7f9d3a85af9ed651,CREDIT,29308,7390.83,GBP,2024-05-25
e6d8585d7a2f284b5aabef8ebdd5bcf5,CREDIT,24407,1152.75,GBP,2023-02-11
18ab12c117c3c770e3cc4a503f87bb91,DEBIT,21352,9607.03,GBP,2023-12-05
e607310e42a698d7c52b2109caf76ea1,CREDIT,20380,6925.62,GBP,2023-07-17
99ac8b89ba9df5ba62bfb0afb2865714,DEBIT,24533,902.85,GBP,2023-12-30
09dc64fc2d3acb1b8ea49e0a4e5cc64c,DEBIT,29194,9665.85,GBP,2023-02-10
156e0fd4389d427e1d1f7090e8e2dd9f,CREDIT,20858,5872.09,GBP,2024-04-14
30d1e6cf94465334f9f797b6d8bef00e,CREDIT,28773,5452.63,GBP,2024-06-23
12be4469b15b50057af7a1d5b8b1e684,DEBIT,22643,5908.45,GBP,2023-01-10
27b5cce669dbd9caacc14b00e3ce8233,DEBIT,22773,7108.85,GBP,2023-12-19
3a7f86d72225202c87c6a5f3ac14ece6,DEBIT,28338,4342.2,GBP,2023-05-24
bd38a847531cba198dc63fa9b056177b,DEBIT,24819,4279.06,GBP,2024-09-23
38bc0ee84a5166869259e254da636d6d,CREDIT,28168,4717.2,GBP,2023-09-15
53dac731edd1e966789fd597402eba4a,DEBIT,25990,4004.84,GBP,2024-02-09
726ee9c30f1391356ab4a4ba881466b8,DEBIT,25579,4493.86,GBP,2023-10-22
24e202fc4c416b552e61991e4251e409,CREDIT,24425,8180.07,GBP,2024-09-11
c91531674293799b6d8874b2c818e432,CREDIT,22608,1453.2,GBP,2024-08-23
2bd99db25eaff3e200810ee84c9a7280,CREDIT,23372,142.18,GBP,2023-02-25
c11c3fab87c2b647d96f85f0e550a705,CREDIT,23421,815.52,GBP,2024-07-27
aba29418e13ca58d075fb7da9897362e,DEBIT,26289,6897.36,GBP,2024-05-07
0339ea77f9384e2bf7d22f8ae0bd4745,CREDIT,23979,7101.66,GBP,2023-11-21
659327698a8faf9684c85eeb10d041dc,CREDIT,28756,8599.54,GBP,2023-05-20
7a82257a0cffe8814a651263c66a121f,DEBIT,21337,2844.72,GBP,2024-08-31
5194c70846015d5b1af0ea2253edcf23,CREDIT,22069,2514.1,GBP,2024-10-26
a27d15d80ee8163c98a280c03806cabd,DEBIT,27727,2179.51,GBP,2024-02-13
dcff6ccb6f8c889c015d7bcb2fba7776,DEBIT,26717,788.91,GBP,2024-10-05
f89a55f34a6757a6e392d150be8229a6,CREDIT,26272,899.12,GBP,2023-01-15
5792807c0578d354263c85322fe4b2e4,DEBIT,23487,1592.2,GBP,2022-12-20
7f8403a9d112e35cf60536faba738651,DEBIT,23175,877.15,GBP,2023-09-23
8ea54bd6a3e1cc3b008c3239d1b65bbe,CREDIT,24571,3358.09,GBP,2023-08-19
e7088707bdc20891867f092864d7b7ec,CREDIT,25463,740.65,GBP,2024-02-04
d975d2ec1891d7d28790e6b9560428d1,CREDIT,29219,6331.39,GBP,2023-05-21
d2df93fe0b252db7961b199afe843742,CREDIT,21199,3661.52,GBP,2023-05-15
6a9cf0309327c53a5b1ef8eaaf0a51d9,DEBIT,29336,6830.23,GBP,2023-05-09
4a5a4849503fb7495cecbad7264b93ea,DEBIT,21714,5583.28,GBP,2024-04-03
9b154fb488bd0bc3a4652541dec550b8,CREDIT,28634,3277.93,GBP,2022-12-10
f33023b5cfdfae041367cab5569ac4d4,CREDIT,29940,5108.71,GBP,2024-11-17
ee9882fda512dc1fadb35570a3a6a1ec,DEBIT,25002,423.28,GBP,2024-08-21
45a35cdc0daaf5d00ae62a1ccf922bd7,CREDIT,22715,4012.6,GBP,2024-06-09
57222e5b063a5067f14fbf566a5e43fb,CREDIT,20347,4685.94,GBP,2023-01-07
3b2319891970c48497acd9a7cdd419fb,CREDIT,22254,3493.61,GBP,2023-12-05
0db5b6d3813147e616f7e27e8b72041b,DEBIT,20261,2660.78,GBP,2023-06-20
dd4aa6845393a094856a9f230cad3b73,DEBIT,29951,7890.39,GBP,2024-10-11
1417f07239ea1eaa1e25c9d0edfb8044,CREDIT,21068,1386.46,GBP,2023-03-28
c8963a71bdf81d479c6709994baf7727,DEBIT,23303,4285.21,GBP,2023-10-03
9430996782e172c74bec53440683ceea,CREDIT,27479,8439.05,GBP,2023-06-13
22f197950c78a8d29d229f2e37b7c195,DEBIT,26339,5774.23,GBP,2024-10-19
486ef5cc2d1d31d1e491b9e1e3c5496f,DEBIT,25402,7976.25,GBP,2023-12-22
caecd38748f763209b5d657b1b90027c,CREDIT,21412,4485.41,GBP,2023-10-02
097ceadb3884ee6a4fc63e131dfe0d9f,CREDIT,20068,4417.46,GBP,2024-09-28
cb93e876259e7c8f8461ee252a380b63,CREDIT,28170,8380.58,GBP,2023-01-14
55c6ec742c4353fcd3d50cda022cd8d5,DEBIT,27061,7594.51,GBP,2024-04-08
0c6b7e125625547f0591224e356269fb,CREDIT,20758,7927.92,GBP,2023-02-13
3d4a4a76892b9f2fdc88190a663557da,CREDIT,24485,1960.86,GBP,2023-08-10
90153ffd979cbbd22e71f5e07cb74344,DEBIT,29133,8184.1,GBP,2023-01-05
82264bff5ba6659cddddc0da653c2f93,DEBIT,28157,5284.83,GBP,2023-10-05
a306315e5e54f32eac1bb3a439f89bae,DEBIT,21072,4214.93,GBP,2023-09-24
3225c1f5885177bcfe90db1a3cbe4665,DEBIT,26696,766.36,GBP,2023-01-24
8e0d7c22be94d727564f7bc93812723f,CREDIT,21125,3068.09,GBP,2024-09-22
0b5d0f2bb14d93a6fe34c8ef7c7470d5,DEBIT,21209,6622.36,GBP,2024-07-13
8f7e3a352dbea6638224a519b2c22582,DEBIT,24543,9856.4,GBP,2023-11-16
125ea99ab8807528b8d1f82a823a7b90,DEBIT,26202,78.55,GBP,2023-11-25
44999834251b5498de9193c02768cb67,DEBIT,26694,8512.42,GBP,2023-09-30
1014242bec98ea518f5b625abad59825,CREDIT,21277,4656.98,GBP,2024-10-04
6ac8be4658fd3b8f877d0d226ab95817,CREDIT,20790,2350.39,GBP,2023-09-09
b346ecefd04f32da2b3ee57ed5aa0b3f,DEBIT,23139,8722.7,GBP,2024-04-28
4aad40573db559f0cfaff3704555edb0,DEBIT,22658,6235.63,GBP,2023-08-17
8b40fbc7551e6196993ebd9bb6114a2f,CREDIT,26331,1263.06,GBP,2024-03-09
51a352d291686434b6f0d3cbcdeda2ee,DEBIT,20740,5673.67,GBP,2023-11-26
7992ea8ecfa3f9a642f9f6ecff19eb87,DEBIT,27402,1931.66,GBP,2023-02-19
7dcabc7923979da383ea1809eee8e3b4,DEBIT,22968,3866.38,GBP,2024-07-16
2a831488cf9259c507d452cfee6c6aa6,DEBIT,27895,3309.43,GBP,2024-02-26
dfbec94e97f20fb6dfdfb46ca3eb0b5d,DEBIT,29044,1703.16,GBP,2023-12-03
f7e53e7985f6361d57171da732ca4c2a,DEBIT,23061,8136.69,GBP,2024-06-28
eeef925c7cec3e6c363d53cd5d8278ed,DEBIT,21803,4954.28,GBP,2024-02-26
9f032b30ce9559a03c128161b42f9082,DEBIT,24723,5725.09,GBP,2024-07-22
a206fd4d85edc58e86a9b24a93f41b65,CREDIT,29326,8323.55,GBP,2023-12-21
a2272557d787671fb25221260cae7e4a,DEBIT,26302,1793.77,GBP,2024-09-09
a237c57a7f50cac6cc60d87f65e1b8d4,DEBIT,29971,2143.67,GBP,2024-07-28
a717e9c93fc23c7cc4d8f8f8f1edd03b,DEBIT,29126,3501.76,GBP,2024-01-31
4bef16a3edd8a721a418d4127f456747,CREDIT,26477,4997.26,GBP,2024-10-23
a393098091deda9cb91ef5b9900da650,CREDIT,28320,4182.11,GBP,2023-06-29
b6786d40b3d133a8a2968bb8c6f0ae11,DEBIT,29344,8578.09,GBP,2023-06-13
be03150933714430e5ca63d8e6d47962,CREDIT,22568,4332.76,GBP,2023-12-22
b610cc1d928cb1c894f62b07e7f93f90,DEBIT,24877,3819.48,GBP,2023-05-19
40401915bd99d79ad4bf764742e13e61,DEBIT,24306,4544.57,GBP,2023-01-16
fd5c214db79510f725d3baf78c42730e,DEBIT,25131,384.62,GBP,2024-02-26
3e0a5915c5054ec54e9bfed0ca4dff06,DEBIT,24157,5530.66,GBP,2024-07-03
93b6b27e731b4db9ac4a340d83909b3c,CREDIT,27485,6142.46,GBP,2023-01-21
3dcd1b7ca1923f7135486c1642a3a52a,DEBIT,20081,9527.23,GBP,2024-10-08
94be9da8f67fb16593ccf8189ed9551b,CREDIT,28646,9049.43,GBP,2024-11-06
f27fc1e860c702ac773e18eb31143853,DEBIT,27046,295.51,GBP,2023-07-27
4a70ab8419683db483f2d6b7b5ef9174,CREDIT,25290,9994.74,GBP,2023-09-20
6f8931abdff1c43f67c3af6ace9ab84e,CREDIT,24266,6149.98,GBP,2024-09-13
2641b9dae63a43218d6bdd8812b887b6,CREDIT,25191,7681.89,GBP,2024-01-05
19e352ddbde27e549681142cecef370f,CREDIT,28423,6764.6,GBP,2023-06-02
efc26326246ae15eae3583244d3b0dd3,DEBIT,26583,1679.36,GBP,2023-05-03
52e7ab6b9cc0a3c7ee4f6c055014d778,CREDIT,27557,1725.41,GBP,2024-02-16
0ed8ad725e7bfbf5896423dd1b119844,DEBIT,29952,9787.89,GBP,2022-12-07
1f1a8ebc991c91c5eae4b7b94297d0b9,CREDIT,29861,9778.44,GBP,2024-07-22
2b5f43d8baf9373b4c361becdd9ba515,CREDIT,22849,5225.55,GBP,2022-11-29
4b792de5a87d9f80dac8adbd27271dc8,CREDIT,25179,9289.64,GBP,2023-03-16
c9a4071c8f1799bed15c316ee28c3daf,CREDIT,28610,2154.1,GBP,2024-09-30
c31d0b5affc688ac16ea47e4f99b0bc3,DEBIT,20333,5651.27,GBP,2023-05-31
a1482bf619be0c7266b9c42e27f40b4e,DEBIT,27565,8923.1,GBP,2024-01-11
adeb32dafa5e75ac7e8aadb75b18fd6f,CREDIT,21674,6081.58,GBP,2023-06-27
5c09d330d44f5387192f3f7723e921fe,DEBIT,21959,715.81,GBP,2023-12-17
a9dcc7debf607be320ae4219abc77c87,DEBIT,28830,473.65,GBP,2023-11-09
dbcea85650bf56111fbbc7f30a89f293,DEBIT,22493,2605.03,GBP,2023-06-14
bb5c2a59b33cc8b35926059f94a18d34,DEBIT,22888,3241.83,GBP,2024-11-04
a59c147e4ea62ccf7a7bd46371946bb6,DEBIT,27900,8084.66,GBP,2022-12-08
